1491014640,1085.78,1086.17,1085.8,1086.17,6.94696296
1491014700,1086.42,1086.52,1086.42,1086.52,1.524
1491014760,1086.25,1087.21,1086.69,1086.25,3.2893722000000003
1491014820,1087.16,1087.23,1087.22,1087.16,3.60615295
1491014880,1087.14,1087.24,1087.14,1087.24,1.7703578
1491014940,1084.56,1087.14,1087.14,1084.56,10.619685799999997
1491015000,1086.38,1087.28,1086.51,1087.28,2.2637570199999995
1491015060,1086.3,1086.65,1086.65,1086.3,1.90436759
1491015120,1086.3,1086.65,1086.31,1086.65,0.531698
1491015180,1086.32,1086.69,1086.65,1086.32,0.6329
1491015240,1086.01,1086.69,1086.31,1086.5,7.44288627
1491015300,1086.11,1086.36,1086.36,1086.25,3.1576013799999996
1491015360,1086.2,1086.25,1086.2,1086.25,0.53224072
1491015420,1085.51,1086.25,1086.25,1085.55,11.24006488
1491015480,1085.57,1086.2,1086.2,1085.57,1.10231872
1491015540,1083.88,1085.57,1085.57,1083.88,4.142199999999999
1491015600,1085.09,1085.19,1085.19,1085.1,0.8496667499999999
1491015660,1084.74,1084.95,1084.93,1084.75,1.4494
1491015720,1084.31,1084.75,1084.75,1084.74,0.2084
1491015780,1084.03,1084.74,1084.74,1084.03,8.7216
1491015840,1082.17,1084.03,1084.03,1084,10.342549319999996
1491015900,1083.47,1083.97,1083.65,1083.97,0.6842
1491015960,1083.86,1083.98,1083.95,1083.89,6.69932601
1491016020,1083.63,1083.89,1083.87,1083.64,5.50911025
1491016080,1083.41,1083.87,1083.41,1083.5,1.91173468
1491016140,1083.5,1083.9,1083.5,1083.71,0.67019943
1491016200,1083.9,1084.05,1083.9,1084.05,1.26858855
1491016260,1084.05,1084.12,1084.05,1084.12,5.3429
1491016320,1084.21,1084.42,1084.21,1084.42,1.4043222
1491016380,1084.66,1084.98,1084.66,1084.98,2.2878
1491016440,1084.97,1084.97,1084.97,1084.97,2.01105868
1491016500,1084.97,1084.99,1084.97,1084.99,0.7578606499999999
1491016560,1084.97,1084.99,1084.99,1084.97,0.3868
1491016620,1084.97,1084.97,1084.97,1084.97,0.779
1491016680,1084.75,1084.97,1084.97,1084.75,1.5273
1491016740,1084.65,1084.94,1084.71,1084.94,1.1612
1491016800,1084.9,1084.92,1084.91,1084.91,0.7599
1491016860,1084.21,1084.89,1084.23,1084.84,5.897313029999999
1491016920,1082.19,1084.21,1084.21,1083.14,8.450599999999998
1491016980,1083.88,1084.96,1084.79,1083.88,1.9409473499999998
1491017040,1084.93,1084.96,1084.93,1084.96,1.1986
1491017100,1084.95,1084.96,1084.95,1084.96,0.9271
1491017160,1084.77,1084.97,1084.8,1084.97,1.03943038
1491017220,1084.26,1084.33,1084.33,1084.26,1.282942
1491017280,1084.61,1084.97,1084.61,1084.97,1.5358999999999998
1491017340,1084.22,1084.32,1084.32,1084.22,1.2891
1491017400,1084.24,1084.37,1084.34,1084.24,2.329886
1491017460,1084.31,1084.36,1084.32,1084.35,5.336768459999999
1491017520,1084.3,1084.34,1084.33,1084.34,0.5903
1491017580,1084.37,1084.38,1084.37,1084.38,0.5039
1491017640,1081.69,1084.36,1084.36,1082.57,15.58905315
1491017700,1083.81,1084.85,1083.81,1084.81,0.6201
1491017760,1084.93,1084.96,1084.93,1084.95,1.02186502
1491017820,1084.94,1084.96,1084.94,1084.95,0.87066502
1491017880,1084.95,1084.97,1084.95,1084.97,1.8961999999999999
1491017940,1084.96,1084.97,1084.96,1084.97,2.5337649
1491018000,1084.97,1084.97,1084.97,1084.97,1.9178
1491018060,1084.96,1084.97,1084.97,1084.97,0.18720167999999998
1491018120,1084.97,1084.97,1084.97,1084.97,0.87820168
1491018180,1084.97,1085,1084.97,1085,1.02860133
1491018240,1085,1085,1085,1085,0.6176
1491018300,1085,1086.78,1085,1085.89,1.9814357
